Vendedor,Doc,Fecha,Nombres,CódigoInventario,Unidades,Unitario Venta,Ventas,Costo Unitario,Total Costo,Margen,PorMargen
,FV R 11876,04/08/2020,Cliente General,10040528 PORTA RESORTE CLUTCH,1.00,"20,000.00","20,000.00","15,451.39","15,451.39","4,548.61",0.23
,FV R 11875,04/08/2020,Cliente General,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,1.00,"2,352.94","2,352.94","7,430.72","7,430.72","-5,077.78",-2.16
,FV R 11875,04/08/2020,Cliente General,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,2.00,"9,201.68","18,403.36","7,430.72","14,861.43","3,541.93",0.19
,FV R 11876,04/08/2020,Cliente General,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,2.00,"7,563.03","15,126.05","7,430.72","14,861.43",264.62,0.02
,FV R 11875,04/08/2020,Cliente General,10040541 CAPUCHON BUJIA,1.00,"7,983.19","7,983.19","5,819.46","5,819.46","2,163.73",0.27
,FV R 11875,04/08/2020,Cliente General,10040566 FILTRO ACEITE,1.00,"4,789.92","4,789.92","3,259.25","3,259.25","1,530.66",0.32
,FV R 11875,04/08/2020,Cliente General,10040566 FILTRO ACEITE,1.00,"5,042.02","5,042.02","3,259.25","3,259.25","1,782.76",0.35
,FV R 11876,04/08/2020,Cliente General,10040566 FILTRO ACEITE,1.00,"3,277.31","3,277.31","3,259.25","3,259.25",18.06,0.01
,FV R 11874,04/08/2020,Cliente General,10040934 BUJIA,1.00,"10,084.03","10,084.03","7,271.33","7,271.33","2,812.70",0.28
,FV R 11874,04/08/2020,Cliente General,10041327 AGUJA PASO GASOL,1.00,"29,411.76","29,411.76","20,663.33","20,663.33","8,748.43",0.30
,FV R 11874,04/08/2020,Cliente General,10041808 LEVA CLUTCH,1.00,"13,445.38","13,445.38","9,825.93","9,825.93","3,619.45",0.27
,FV R 11906,04/08/2020,Cliente General,10042033 BUJIA RG6HCC,2.00,"11,764.71","23,529.41","11,713.06","23,426.12",103.29,0.00
,FV R 11906,04/08/2020,Cliente General,10042051 AGUJA FLOTA CARBURADOR,1.00,"25,210.08","25,210.08","22,957.00","22,957.00","2,253.08",0.09
,FV R 11874,04/08/2020,Cliente General,10042176 RETEN TUBO TELESC.,2.00,"7,563.03","15,126.05","6,205.49","12,410.98","2,715.07",0.18
,FV R 11871,04/08/2020,Cliente General,10042275 RETEN TELESC,2.00,"7,563.03","15,126.05","5,300.83","10,601.66","4,524.39",0.30
,FV R 11876,04/08/2020,Cliente General,10042275 RETEN TELESC,1.00,"5,126.05","5,126.05","5,300.83","5,300.83",-174.78,-0.03
,FV R 11871,04/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"4,621.85","4,621.85","4,021.02","4,021.02",600.83,0.13
,FV R 11874,04/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"4,621.85","4,621.85","4,021.02","4,021.02",600.83,0.13
,FV R 11874,04/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"4,621.85","4,621.85","4,021.02","4,021.02",600.83,0.13
,FV R 11874,04/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,2.00,"4,621.85","9,243.70","4,021.02","8,042.04","1,201.66",0.13
,FV R 11876,04/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"4,621.85","4,621.85","4,021.02","4,021.02",600.83,0.13
,FV R 11874,04/08/2020,Cliente General,10043071 EJE CAJA,1.00,"35,966.39","35,966.39","27,183.35","27,183.35","8,783.04",0.24
,FV R 11871,04/08/2020,Cliente General,10043130 CILINDRO COMPLETO,1.00,"103,781.51","103,781.51","79,212.07","79,212.07","24,569.45",0.24
,FV R 11906,04/08/2020,Cliente General,10043130 CILINDRO COMPLETO,1.00,"92,500.00","92,500.00","79,212.07","79,212.07","13,287.93",0.14
,FV R 11871,04/08/2020,Cliente General,10043160 CAMPANA TRASERA,1.00,"73,109.24","73,109.24","72,837.00","72,837.00",272.24,0.00
,FV R 11876,04/08/2020,Cliente General,10043160 CAMPANA TRASERA,1.00,"73,109.24","73,109.24","72,837.00","72,837.00",272.24,0.00
,FV R 11871,04/08/2020,Cliente General,10043204 CARENAJE FAR SIN PINTAR,1.00,"32,352.94","32,352.94","26,070.00","26,070.00","6,282.94",0.19
,FV R 11871,04/08/2020,Cliente General,10043244 LEVA CLUTCH,1.00,"5,462.18","5,462.18","7,106.04","7,106.04","-1,643.86",-0.30
,FV R 11876,04/08/2020,Cliente General,10043425 BAJ CABLE VELOCIMETRO,1.00,"14,285.71","14,285.71","10,649.45","10,649.45","3,636.26",0.25
,FV R 11871,04/08/2020,Cliente General,10043446 DIRECCIONAL DEL DERECHA,1.00,"12,605.04","12,605.04","10,215.07","10,215.07","2,389.97",0.19
,FV R 11875,04/08/2020,Cliente General,10044361 TENSOR CADENILLA,1.00,"20,588.24","20,588.24","19,702.83","19,702.83",885.41,0.04
,FV R 11875,04/08/2020,Cliente General,10044452 FILTRO AIRE,1.00,"6,386.55","6,386.55","4,841.23","4,841.23","1,545.32",0.24
,FV R 11876,04/08/2020,Cliente General,10044634 CORONA INT CLUTCH,1.00,"23,949.58","23,949.58","18,247.67","18,247.67","5,701.91",0.24
,FV R 11875,04/08/2020,Cliente General,10044868 CABLE CLUCTH,1.00,"20,588.24","20,588.24","12,941.88","12,941.88","7,646.36",0.37
,FV R 11874,04/08/2020,Cliente General,10044914 DIRECCIONAL TRAS. IZQUIERDA,1.00,"15,966.39","15,966.39","14,030.00","14,030.00","1,936.39",0.12
,FV R 11873,04/08/2020,Cliente General,10044932 EMPAQUE TAPA CULATA,1.00,"13,613.45","13,613.45","10,666.94","10,666.94","2,946.50",0.22
,FV R 11875,04/08/2020,Cliente General,10044938 BALANCIN,2.00,"26,890.76","53,781.51","25,800.00","51,600.00","2,181.51",0.04
,FV R 11906,04/08/2020,Cliente General,10045015 CADENILLA DIST 24X94L,1.00,"25,210.08","25,210.08","17,624.63","17,624.63","7,585.46",0.30
,FV R 11874,04/08/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"12,773.11","12,773.11","13,952.24","13,952.24","-1,179.13",-0.09
,FV R 11874,04/08/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"15,126.05","15,126.05","13,952.24","13,952.24","1,173.81",0.08
,FV R 11875,04/08/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"14,789.92","14,789.92","13,952.24","13,952.24",837.68,0.06
,FV R 11871,04/08/2020,Cliente General,10045339 FILTRO ACEITE,1.00,"9,285.71","9,285.71","8,650.18","8,650.18",635.53,0.07
,FV R 11871,04/08/2020,Cliente General,10045339 FILTRO ACEITE,1.00,"10,924.37","10,924.37","8,650.18","8,650.18","2,274.19",0.21
,FV R 11906,04/08/2020,Cliente General,10045719 BUJIA CHAMPION RER6YC,1.00,"18,487.39","18,487.39","16,139.78","16,139.78","2,347.61",0.13
,FV R 11876,04/08/2020,Cliente General,10045928 RELAY ARRANQUE,1.00,"20,588.24","20,588.24","14,468.88","14,468.88","6,119.36",0.30
,FV R 11875,04/08/2020,Cliente General,"10046018 PASTA FRENO DELANTERO SIN ASBESTO
REF. JW131807-10",1.00,"14,369.75","14,369.75","11,109.88","11,109.88","3,259.87",0.23
,FV R 11871,04/08/2020,Cliente General,10046326 DIRECCIONAL TRAS. DERECHA,1.00,"19,285.71","19,285.71","18,508.00","18,508.00",777.71,0.04
,FV R 11871,04/08/2020,Cliente General,10050003 KYM BANDA FRENO,1.00,"34,285.71","34,285.71","32,600.00","32,600.00","1,685.71",0.05
,FV R 11876,04/08/2020,Cliente General,11004781 KYM CABLE FRENO TRASERO,1.00,"32,352.94","32,352.94","23,007.00","23,007.00","9,345.94",0.29
,FV R 11871,04/08/2020,Cliente General,11021336 CADENA TRACTO 428H X 120L,1.00,"13,025.21","13,025.21","9,617.17","9,617.17","3,408.04",0.26
,FV R 11871,04/08/2020,Cliente General,11025524 ELEMENTRO FILTRO AIRE,1.00,"30,672.27","30,672.27","21,441.26","21,441.26","9,231.01",0.30
,FV R 11874,04/08/2020,Cliente General,11025524 ELEMENTRO FILTRO AIRE,1.00,"30,672.27","30,672.27","21,441.26","21,441.26","9,231.01",0.30
,FV R 11871,04/08/2020,Cliente General,11032083 LLANTA QUEEN 90/90-12-P281-TL-6PR,1.00,"48,739.50","48,739.50","43,622.43","43,622.43","5,117.07",0.10
,FV R 11875,04/08/2020,Cliente General,11032137 LLANTA MAXIONE 100/80-17 MR561-TL,1.00,"67,226.89","67,226.89","51,542.00","51,542.00","15,684.89",0.23
,FV R 11875,04/08/2020,Cliente General,11034094 NEUMATICO QUEEN 275/300_17,1.00,"8,403.36","8,403.36","6,396.00","6,396.00","2,007.36",0.24
,FV R 11871,04/08/2020,Cliente General,20008861 BAJAJ OIL DTS 20W50,1.00,"30,000.00","30,000.00","22,848.00","22,848.00","7,152.00",0.24
,FV R 11874,04/08/2020,Cliente General,201280 RESORTE FRENO,1.00,"2,100.84","2,100.84",0.00,0.00,"2,100.84",1.00
,FV R 11871,04/08/2020,Cliente General,202032 TUERCA,1.00,420.17,420.17,0.00,0.00,420.17,1.00
,FV R 11874,04/08/2020,Cliente General,202032 TUERCA,3.00,420.17,"1,260.50",0.00,0.00,"1,260.50",1.00
,FV R 11871,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,3.00,"17,000.00","51,000.00","14,245.34","42,736.03","8,263.97",0.16
,FV R 11871,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,6.00,"14,500.00","87,000.00","14,245.34","85,472.05","1,527.95",0.02
,FV R 11872,04/08/2020,DISTRIBUIDORA CHALOS S.A.S,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"18,000.00","36,000.00","14,245.34","28,490.68","7,509.32",0.21
,FV R 11874,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"17,000.00","17,000.00","14,245.34","14,245.34","2,754.66",0.16
,FV R 11874,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,3.00,"17,000.00","51,000.00","14,245.34","42,736.03","8,263.97",0.16
,FV R 11874,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,4.00,"14,500.00","58,000.00","14,245.34","56,981.37","1,018.63",0.02
,FV R 11874,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,4.00,"17,000.00","68,000.00","14,245.34","56,981.37","11,018.63",0.16
,FV R 11875,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"17,000.00","17,000.00","14,245.34","14,245.34","2,754.66",0.16
,FV R 11875,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,3.00,"17,000.00","51,000.00","14,245.34","42,736.03","8,263.97",0.16
,FV R 11876,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,4.00,"14,500.00","58,000.00","14,245.34","56,981.37","1,018.63",0.02
,FV R 11876,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,4.00,"17,000.00","68,000.00","14,245.34","56,981.37","11,018.63",0.16
,FV R 11906,04/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"18,000.00","18,000.00","14,245.34","14,245.34","3,754.66",0.21
,FV R 11871,04/08/2020,Cliente General,21000364 CAJA X  24 PINTA M_SUP ULTRA 20W50,1.00,"7,983.19","7,983.19","7,325.00","7,325.00",658.19,0.08
,FV R 11906,04/08/2020,Cliente General,7704919127461 LLANTA EURO,1.00,"46,428.57","46,428.57",0.00,0.00,"46,428.57",1.00
,FV R 11871,04/08/2020,Cliente General,7704919374544 KIT ARRASTRE 14_42T_4238H_120_4H,1.00,"25,000.00","25,000.00","20,950.00","20,950.00","4,050.00",0.16
,FV R 11878,05/08/2020,Cliente General,022920892 CERA,1.00,"4,033.61","4,033.61",0.00,0.00,"4,033.61",1.00
,FV R 11879,05/08/2020,Cliente General,0267011719 300-17 6L LLANTA SECURA M86 TT,1.00,"78,991.60","78,991.60","54,340.00","54,340.00","24,651.60",0.31
,FV R 11877,05/08/2020,Cliente General,0267011722 100/80-17 ZOOM PLUS F TL CEAT,1.00,"100,840.34","100,840.34","58,438.77","58,438.77","42,401.57",0.42
,FV R 11880,05/08/2020,Cliente General,10008332 CILINDRO COMPLETO,1.00,"213,445.38","213,445.38","173,689.00","173,689.00","39,756.38",0.19
,FV R 11880,05/08/2020,Cliente General,10008481 RETEN VALVULA,2.00,"6,092.44","12,184.87","4,845.00","9,690.00","2,494.87",0.20
,FV R 11879,05/08/2020,Cliente General,10012521 ACEITE HIDRAULICO 75 1L X1,1.00,"8,403.36","8,403.36",0.00,0.00,"8,403.36",1.00
,FV R 11880,05/08/2020,Cliente General,10012521 ACEITE HIDRAULICO 75 1L X1,1.00,"8,403.36","8,403.36",0.00,0.00,"8,403.36",1.00
,FV R 11878,05/08/2020,Cliente General,10012579 RESORTE BANDA FRENO,2.00,840.34,"1,680.67",492.43,984.85,695.82,0.41
,FV R 11878,05/08/2020,Cliente General,10012780 CADENILLA DISTRIBUCION,1.00,"15,966.39","15,966.39","12,219.72","12,219.72","3,746.67",0.23
,FV R 11879,05/08/2020,Cliente General,10012780 CADENILLA DISTRIBUCION,1.00,"15,966.39","15,966.39","12,219.72","12,219.72","3,746.67",0.23
,FV R 11880,05/08/2020,Cliente General,10012780 CADENILLA DISTRIBUCION,1.00,"18,067.23","18,067.23","12,219.72","12,219.72","5,847.51",0.32
,FV R 11879,05/08/2020,Cliente General,10012885 FILTRO AIRE,1.00,"6,722.69","6,722.69","5,906.96","5,906.96",815.73,0.12
,FV R 11878,05/08/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"11,764.71","11,764.71","8,383.47","8,383.47","3,381.24",0.29
,FV R 11879,05/08/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,2.00,"11,764.71","23,529.41","8,383.47","16,766.93","6,762.48",0.29
,FV R 11907,05/08/2020,Cliente General,10012919 BANDA FRENO DEL Y TRAS,1.00,"10,966.39","10,966.39","8,383.47","8,383.47","2,582.92",0.24
,FV R 11879,05/08/2020,Cliente General,10015076 KIT GUIAS CADENILLA DIST,1.00,"18,907.56","18,907.56","12,965.60","12,965.60","5,941.96",0.31
,FV R 11907,05/08/2020,Cliente General,10015076 KIT GUIAS CADENILLA DIST,1.00,"17,016.81","17,016.81","12,965.60","12,965.60","4,051.21",0.24
,FV R 11880,05/08/2020,Cliente General,10015081 KIT VALVULAS,1.00,"3,193.28","3,193.28","26,355.70","26,355.70","-23,162.42",-7.25
,FV R 11907,05/08/2020,Cliente General,10015081 KIT VALVULAS,1.00,"36,974.79","36,974.79","26,355.70","26,355.70","10,619.09",0.29
,FV R 11879,05/08/2020,Cliente General,10015084 BAJ KIT CUNAS DIRECCION,1.00,"18,571.43","18,571.43","15,511.00","15,511.00","3,060.43",0.16
,FV R 11880,05/08/2020,Cliente General,10015127 ANILLOS STD,1.00,"22,689.08","22,689.08","15,860.98","15,860.98","6,828.09",0.30
,FV R 11878,05/08/2020,Cliente General,10015133 KIT EMP CILINDRO Y CULATA,1.00,"8,403.36","8,403.36","5,938.90","5,938.90","2,464.46",0.29
,FV R 11880,05/08/2020,Cliente General,10015133 KIT EMP CILINDRO Y CULATA,1.00,"8,403.36","8,403.36","5,938.90","5,938.90","2,464.46",0.29
,FV R 11878,05/08/2020,Cliente General,10015137 KIT DISCOS CLUTCH,1.00,"22,268.91","22,268.91","16,551.57","16,551.57","5,717.34",0.26
,FV R 11879,05/08/2020,Cliente General,10015137 KIT DISCOS CLUTCH,1.00,"20,756.30","20,756.30","16,551.57","16,551.57","4,204.74",0.20
,FV R 11880,05/08/2020,Cliente General,10015299 KIT RETENES,1.00,"7,983.19","7,983.19","6,482.48","6,482.48","1,500.71",0.19
,FV R 11880,05/08/2020,Cliente General,10015388 BAJ KIT CUNAS DIRECCION,1.00,"34,285.71","34,285.71","25,718.00","25,718.00","8,567.71",0.25
,FV R 11880,05/08/2020,Cliente General,10016108 RETEN VALVULA,2.00,"2,941.18","5,882.35","3,391.60","6,783.20",-900.84,-0.15
,FV R 11907,05/08/2020,Cliente General,10016108 RETEN VALVULA,2.00,"2,647.06","5,294.12","3,391.60","6,783.20","-1,489.08",-0.28
,FV R 11879,05/08/2020,Cliente General,10016135 RETEN EJE SALIDA_22_32_53,1.00,"2,521.01","2,521.01","1,472.17","1,472.17","1,048.83",0.42
,FV R 11880,05/08/2020,Cliente General,10016736 RETEN VALVULA,2.00,"2,941.18","5,882.35","1,687.45","3,374.91","2,507.44",0.43
,FV R 11879,05/08/2020,Cliente General,10016818 RODAMIENTO BOLAS EJE CLUTCH,1.00,"6,470.59","6,470.59","5,706.11","5,706.11",764.48,0.12
,FV R 11880,05/08/2020,Cliente General,10023851 RETEN VALVULA,2.00,"2,521.01","5,042.02",0.00,0.00,"5,042.02",1.00
,FV R 11907,05/08/2020,Cliente General,10030695 BOMBA ACEITE,1.00,"17,647.06","17,647.06","11,768.20","11,768.20","5,878.86",0.33
,FV R 11878,05/08/2020,Cliente General,10040494 TAPA FILTRO ACEITE,1.00,"3,781.51","3,781.51","2,187.36","2,187.36","1,594.15",0.42
,FV R 11879,05/08/2020,Cliente General,10040537 BAJ BUJIA P_RZ9HC SUPER MICO BOSCH,1.00,"9,663.87","9,663.87","7,430.72","7,430.72","2,233.15",0.23
,FV R 11878,05/08/2020,Cliente General,10040566 FILTRO ACEITE,1.00,"5,042.02","5,042.02","3,259.25","3,259.25","1,782.76",0.35
,FV R 11880,05/08/2020,Cliente General,10040862 MANILAR IZQ,2.00,"8,823.53","17,647.06","7,226.83","14,453.66","3,193.40",0.18
,FV R 11880,05/08/2020,Cliente General,10040934 BUJIA,2.00,"10,084.03","20,168.07","7,271.33","14,542.67","5,625.40",0.28
,FV R 11880,05/08/2020,Cliente General,10042033 BUJIA RG6HCC,1.00,"24,285.71","24,285.71","11,713.06","11,713.06","12,572.66",0.52
,FV R 11879,05/08/2020,Cliente General,10042275 RETEN TELESC,2.00,"7,563.03","15,126.05","5,300.83","10,601.66","4,524.39",0.30
,FV R 11880,05/08/2020,Cliente General,10042275 RETEN TELESC,2.00,"7,563.03","15,126.05","5,300.83","10,601.66","4,524.39",0.30
,FV R 11907,05/08/2020,Cliente General,10042275 RETEN TELESC,1.00,"7,563.03","7,563.03","5,300.83","5,300.83","2,262.19",0.30
,FV R 11878,05/08/2020,Cliente General,10042295 EMPAQUE TAPA VOLANTE,1.00,"4,201.68","4,201.68","2,270.46","2,270.46","1,931.22",0.46
,FV R 11879,05/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"4,621.85","4,621.85","4,021.02","4,021.02",600.83,0.13
,FV R 11880,05/08/2020,Cliente General,10042296 EMPAQUE CARCASA CLUTCH,1.00,"4,621.85","4,621.85","4,021.02","4,021.02",600.83,0.13
,FV R 11878,05/08/2020,Cliente General,10043130 CILINDRO COMPLETO,1.00,"110,924.37","110,924.37","79,212.07","79,212.07","31,712.30",0.29
,FV R 11907,05/08/2020,Cliente General,10044386 TAPON FILTRO ACEITE,1.00,"6,722.69","6,722.69","4,766.00","4,766.00","1,956.69",0.29
,FV R 11880,05/08/2020,Cliente General,10044879 CARENAJE IZQ,1.00,"9,663.87","9,663.87","5,323.00","5,323.00","4,340.87",0.45
,FV R 11880,05/08/2020,Cliente General,10044880 BAJ CARENAJE DER SIN PINT,1.00,"10,420.17","10,420.17","6,895.00","6,895.00","3,525.17",0.34
,FV R 11880,05/08/2020,Cliente General,10044902 BAJ ESPEJO IZQUIERDO,1.00,"13,445.38","13,445.38","9,220.25","9,220.25","4,225.13",0.31
,FV R 11880,05/08/2020,Cliente General,10044903 BAJ ESPEJO DERECHO,1.00,"13,025.21","13,025.21","9,345.00","9,345.00","3,680.21",0.28
,FV R 11880,05/08/2020,Cliente General,10044917 BAJ STOP,1.00,"116,806.72","116,806.72","83,518.00","83,518.00","33,288.72",0.28
,FV R 11880,05/08/2020,Cliente General,10044975 EJE CRANK,1.00,"30,252.10","30,252.10","21,616.00","21,616.00","8,636.10",0.29
,FV R 11907,05/08/2020,Cliente General,10045007 BALANCIN,2.00,"24,747.90","49,495.80","21,297.00","42,594.00","6,901.80",0.14
,FV R 11907,05/08/2020,Cliente General,10045015 CADENILLA DIST 24X94L,1.00,"23,949.58","23,949.58","17,624.63","17,624.63","6,324.95",0.26
,FV R 11878,05/08/2020,Cliente General,10045244 CAUCHO CAMPANA,1.00,"15,126.05","15,126.05","13,952.24","13,952.24","1,173.81",0.08
,FV R 11879,05/08/2020,Cliente General,10045339 FILTRO ACEITE,1.00,"11,344.54","11,344.54","8,650.18","8,650.18","2,694.35",0.24
,FV R 11880,05/08/2020,Cliente General,10045339 FILTRO ACEITE,1.00,"10,756.30","10,756.30","8,650.18","8,650.18","2,106.12",0.20
,FV R 11878,05/08/2020,Cliente General,10045342 MALLA FILTRO ACEITE,1.00,"5,042.02","5,042.02","3,621.29","3,621.29","1,420.73",0.28
,FV R 11880,05/08/2020,Cliente General,10045554 PASTAS FRENO,1.00,"19,327.73","19,327.73","13,942.56","13,942.56","5,385.18",0.28
,FV R 11879,05/08/2020,Cliente General,10045596 CABLE ACELERADOR,1.00,"26,470.59","26,470.59","18,843.62","18,843.62","7,626.97",0.29
,FV R 11878,05/08/2020,Cliente General,10045783 EMPAQUE CARCASA CLUTCH,1.00,"5,882.35","5,882.35","4,699.33","4,699.33","1,183.02",0.20
,FV R 11880,05/08/2020,Cliente General,10045807 FILTRO AIRE,1.00,"34,285.71","34,285.71","27,913.65","27,913.65","6,372.06",0.19
,FV R 11879,05/08/2020,Cliente General,"10046018 PASTA FRENO DELANTERO SIN ASBESTO
REF. JW131807-10",1.00,"10,924.37","10,924.37","11,109.88","11,109.88",-185.51,-0.02
,FV R 11907,05/08/2020,Cliente General,10046196 CABLE ACELERADOR,1.00,"13,025.21","13,025.21","8,485.67","8,485.67","4,539.54",0.35
,FV R 11880,05/08/2020,Cliente General,10046198 BAJ CABLE VELOCICMETRO,1.00,"14,285.71","14,285.71","11,042.19","11,042.19","3,243.53",0.23
,FV R 11878,05/08/2020,Cliente General,11016127 CADENA 520H_112,1.00,"18,487.39","18,487.39","14,530.00","14,530.00","3,957.39",0.21
,FV R 11879,05/08/2020,Cliente General,11016751 KYM LLANTA QUEEN 130/70_12 MR_04,1.00,"66,386.55","66,386.55","48,114.50","48,114.50","18,272.05",0.28
,FV R 11879,05/08/2020,Cliente General,11021442 CADENA TRACTO 428H X 132L,1.00,"12,184.87","12,184.87","9,224.00","9,224.00","2,960.87",0.24
,FV R 11878,05/08/2020,Cliente General,2000008 PIJAMA,1.00,"50,420.17","50,420.17",0.00,0.00,"50,420.17",1.00
,FV R 11878,05/08/2020,Cliente General,20000232 DESINFECTANTE CASCOS FCO 75 ML,1.00,"4,033.61","4,033.61",0.00,0.00,"4,033.61",1.00
,FV R 11878,05/08/2020,Cliente General,20008861 BAJAJ OIL DTS 20W50,1.00,"27,000.00","27,000.00","22,848.00","22,848.00","4,152.00",0.15
,FV R 11878,05/08/2020,Cliente General,202032 TUERCA,2.00,420.17,840.34,0.00,0.00,840.34,1.00
,FV R 11878,05/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,6.00,"17,000.00","102,000.00","14,245.34","85,472.05","16,527.95",0.16
,FV R 11879,05/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"17,000.00","17,000.00","14,245.34","14,245.34","2,754.66",0.16
,FV R 11879,05/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,5.00,"14,500.00","72,500.00","14,245.34","71,226.71","1,273.29",0.02
,FV R 11880,05/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,1.00,"17,000.00","17,000.00","14,245.34","14,245.34","2,754.66",0.16
,FV R 11880,05/08/2020,Cliente General,21000361 MOBIL SUPER ULTRA 4T 20W50 1/4,2.00,"17,000.00","34,000.00","14,245.34","28,490.68","5,509.32",0.16
,FV R 11879,05/08/2020,Cliente General,21000364 CAJA X  24 PINTA M_SUP ULTRA 20W50,2.00,"22,689.08","45,378.15","7,325.00","14,650.00","30,728.15",0.68
,FV R 11880,05/08/2020,Cliente General,21000364 CAJA X  24 PINTA M_SUP ULTRA 20W50,1.00,"7,983.19","7,983.19","7,325.00","7,325.00",658.19,0.08
,FV R 11878,05/08/2020,Cliente General,21003257 CACSO AP 101 FLOWER N.B FF TL,1.00,"92,436.97","92,436.97","81,026.00","81,026.00","11,410.97",0.12
,FV R 11878,05/08/2020,Cliente General,7704919154924 GUANTES,1.00,"16,806.72","16,806.72",0.00,0.00,"16,806.72",1.00
,FV R 11878,05/08/2020,Cliente General,7704919374544 KIT ARRASTRE 14_42T_4238H_120_4H,1.00,"28,151.26","28,151.26","20,950.00","20,950.00","7,201.26",0.26
,FV R 11907,05/08/2020,Cliente General,7704919374544 KIT ARRASTRE 14_42T_4238H_120_4H,1.00,"26,470.59","26,470.59","20,950.00","20,950.00","5,520.59",0.21
,FV R 11880,05/08/2020,Cliente General,SI522436 SILICONA ULTRA GREY 50ML BLISTER,1.00,"13,025.21","13,025.21","8,572.80","8,572.80","4,452.41",0.34
,FV R 11908,06/08/2020,Cliente General,0267011719 300-17 6L LLANTA SECURA M86 TT,2.00,"75,630.25","151,260.50","54,340.00","108,680.00","42,580.50",0.28
,FV R 11883,06/08/2020,Cliente General,10002599 RODAMIENTO BOLAS CAMP DEL_6203,1.00,"9,579.83","9,579.83","6,828.62","6,828.62","2,751.21",0.29
,FV R 11881,06/08/2020,Cliente General,10012579 RESORTE BANDA FRENO,1.00,"10,924.37","10,924.37",492.43,492.43,"10,431.94",0.95
